"dimension","group","share","n_num","n_den","wt_num","wt_den"
"Overall","All workers",0.49061476881195,4530,9259,55128304.6654603,112365766.727643
"educ_grp","Bachelor's+",0.305097189823501,1098,3671,13697165.2910774,44894432.8166417
"educ_grp","HS grad",0.641040438086049,1609,2530,19281181.4668998,30077948.7866125
"educ_grp","Less than HS",0.816962594762401,532,639,5841060.79499212,7149728.55849158
"educ_grp","Some college/assoc",0.539250175551876,1291,2419,16308897.112491,30243656.5658977
